product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
Frichti,信息技术,平台：WEB,坐标：巴黎,官网：frichti.co,成立时间：2015,"不详,1340万,美元,融资完成",立即认领,运营状态：正在运营,,Frichti是一家法国外卖品牌。,,,http://pic2.pedaily.cn/newseed/project/201603/20160331162031923.jpg,http://www.newseed.cn/project/49539,Frichti,Frichti是法国一家主营外卖的公司。
YourWelcome,房产金融,平台：移动应用,坐标：伦敦,官网：www.yourwelcome.co.uk,成立时间：2015,"不详,40万,英镑,融资完成",立即认领,运营状态：正在运营,视频O2O/本地生活图像视频,YourWelcome是一款应用，将“酒店式”专业服务引入短租中，房东可以为房客提供额外服务，包括录制房子的介绍视频、本地服务和景点餐饮折扣券,,,http://pic2.pedaily.cn/newseed/project/201603/20160315144637563.jpg,http://www.newseed.cn/project/49183,YourWelcome,该公司很懒，没有留下信息
SM娱乐,文化娱乐,平台：WEB,坐标：韩国,官网：不详,成立时间：不详,"不详,355亿,韩国元,融资完成",立即认领,运营状态：正在运营,,SM娱乐(S.M.Entertainment)是韩国最大的综合娱乐公司，有造梦星工厂之称，旗下代表艺人有BoA、东方神起、SuperJunior、少女时代、SHINee、f(x)、EXO等。,,,http://pic.pedaily.cn/newseed/project/201602/20160216133034394.jpg,http://www.newseed.cn/project/48654,N/A,
思博网,企业服务,平台：WEB,坐标：北京市,官网：www.mysipo.com,成立时间：2009-01,"不详,4000万,人民币,融资完成",立即认领,运营状态：正在运营,,思博网是专业的知识产权综合网络社区，关注专利、商标和版权，提供人脉、招聘、工具、咨询等全方位服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201512/20151211@091921.jpg,http://www.newseed.cn/project/47664,北京思博知网科技有限公司,思博网是专业的知识产权综合网络社区，关注专利，商标和版权，提供人脉、招聘、工具、咨询等全方位服务。
天焱微企,企业服务,平台：WEB,坐标：北京市,官网：www.wei587.com,成立时间：2014-06,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,,北京天焱微企科技是一家企业移动应用和微信企业号服务商，是微信企业号官方内测合作伙伴，基于微信企业号为客户提供企业移动社会化协作服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201512/20151211@093534.jpg,http://www.newseed.cn/project/47663,北京天焱微企科技有限公司,北京天焱微企科技有限公司是一家企业移动应用和微信企业号服务商，是微信企业号官方内测合作伙伴，基于微信企业号为客户提供企业移动社会化协作服务。
巴哥租车服务,信息技术,平台：WEB,坐标：南京市,官网：www.busge.com,成立时间：2015-02-28,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,汽车后服务信息安全买卖租赁互联网,巴哥租车网（以下简称巴哥租车）隶属于江苏讯致网络科技有限公司。经过近一年的研发和试运行，2015年2月28日江苏讯致网络科技有限公司旗下巴哥租车正式上线运营。公司主要从事大巴包车租赁信息交互业务及其相关延伸服务。作为中国互联网大巴车汽车租赁行业的领跑者、中国唯一的互联网B2B、B2C大巴车租赁服务平台，公司的使命是让大巴租车更便捷、服务更规范、价格更透明、车辆更安全。,,,http://pic.pedaily.cn/newseed/project/20150709/20150709105152227.jpg,http://www.newseed.cn/project/18131,江苏讯致网络科技有限公司,巴哥租车是一家主打B2B及B2C模式的大巴包车租赁信息交互业务及其相关延伸服务的创业公司。
北青传媒,,平台：WEB,坐标：北京市,官网：www.bjmedia.com.cn,成立时间：2001-05-28,"不详,9591万,人民币,融资完成",立即认领,运营状态：正在运营,广告营销媒体赛事运营/经纪,北青传媒股份有限公司(1000.HK)为一家中国媒体公司，主要从事销售广告版面、报章制作及印刷相关物料贸易，近期并扩展至筹办赛事。公司之主要广告媒介为北京青年报社报章，其中包括北京青年报，就2002年之发行量而言，北京青年报是北京第二大报章。公司控股股东为北京青年报社，北京青年报社由北京市政府拥有及经营。,,,http://pic.pedaily.cn/newseed/project/20150714/20150714220841810.jpg,http://www.newseed.cn/project/18211,北青传媒股份有限公司,北青传媒股份有限公司(1000.HK)为一家中国媒体公司，主要从事销售广告版面、报章制作及印刷相关物料贸易，近期并扩展至筹办赛事。公司之主要广告媒介为北京青年报社报章，其中包括北京青年报，就2002年之发行量而言，北京青年报是北京第二大报章。公司控股股东为北京青年报社，北京青年报社由北京市政府拥有及经营。
挑挑小面,,平台：WEB,坐标：重庆市,官网：www.ttxiaozui.com,成立时间：不详,"不详,1000万,人民币,融资完成",立即认领,运营状态：正在运营,VR/AR,“挑挑小面”隶属重庆挑挑小嘴商贸有限公司，于2015年7月7日宣布获得安信诚1000万人民币风投。,,,http://pic.pedaily.cn/newseed/project/20150710/20150710152854501.jpg,http://www.newseed.cn/project/18165,重庆挑挑小嘴商贸有限公司,“挑挑小面”隶属重庆挑挑小嘴商贸有限公司，于2015年7月7日宣布获得安信诚基金1000万人民币风投。
冠庭国际物流,物流,平台：WEB,坐标：中国,官网：www.quantiumsolutions.com/sg-sc,成立时间：不详,"不详,6785万,美元,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,冠庭国际物流是一家区域性物流服务供应商，广泛提供各种解决方案。冠庭国际物流在亚太地区的10多个国家设有分支机构，业务涉及全球220多个国家和地区。我们不断提升自身能力，提高公司业务网络的效率和灵活性，同时让我们的解决方案更加便捷，更人性化。,,,http://pic.pedaily.cn/newseed/project/20150709/20150709113628614.jpg,http://www.newseed.cn/project/18144,冠庭国际物流,冠庭国际物流是一家区域性物流服务供应商，广泛提供各种解决方案。冠庭国际物流在亚太地区的 10 多个国家设有分支机构，业务涉及全球220多个国家和地区。我们不断提升自身能力，提高公司业务网络的效率和灵活性，同时让我们的解决方案更加便捷，更人性化。
盈方体育,文化娱乐,平台：其他,坐标：北京市,官网：不详,成立时间：不详,"不详,1.24亿,人民币,融资完成",立即认领,运营状态：不详,体育培训赛事运营/经纪体育设施/场馆,盈方体育传媒集团总部位于瑞士祖格，是一家专业体育营销公司，主要业务有权益销售、电视信号与节目内容制作、赛事运营、品牌推广、赞助商服务，以及在线娱乐等诸多方面。,,,http://pic.pedaily.cn/newseed/project/20150719/20150719224041488.jpeg,http://www.newseed.cn/project/18248,盈方体育传媒（中国）有限公司,盈方体育传媒集团总部位于瑞士祖格，是一家专业体育营销公司，主要业务有权益销售、电视信号与节目内容制作、赛事运营、品牌推广、赞助商服务，以及在线娱乐等诸多方面。
留帮网,教育培训,平台：WEB,坐标：上海市,官网：www.liuband.com,成立时间：2015-03-08,"不详,1200万,人民币,需要融资",约谈,运营状态：正在运营,出国留学,上海留帮网络科技有限公司，主要为留学生服务的免费留学申请平台--留帮网www.liuband.com。,carryzhang,,http://newseed.pedaily.cn/Upload/project/201507/20150714@114124.png,http://www.newseed.cn/project/18198,N/A,
乐裁网,,平台：WEB,坐标：上海市,官网：www.lecaimall.com,成立时间：不详,"不详,360万,人民币,融资完成",立即认领,运营状态：正在运营,,乐裁网是一家专业的男装定制B2C商城，拥有设计师团队，自有工厂及专业设备，线下拥有20逾家体验网点与线上平台紧密集合。,,,http://pic.pedaily.cn/newseed/project/20150717/20150717104040921.jpg,http://www.newseed.cn/project/18236,上海哲见贸易有限公司,乐裁网是一家专业的男装定制B2C商城，拥有设计师团队，自有工厂及专业设备，线下拥有20逾家体验网点与线上平台紧密集合。
Silver Cross,生活消费,"平台：WEB,其他",坐标：中国,官网：www.silvercrossbaby.com,成立时间：不详,"不详,6.1亿,人民币,融资完成",立即认领,运营状态：正在运营,,SilverCross(银十字宝贝)是英国工程师WilliamWilson于1877年创立的婴儿车品牌，至今已逾百年历史。自1910年以来，SilverCross已成为英国皇室御用的婴儿车品牌。,,,http://pic.pedaily.cn/newseed/project/20150720/20150720121637933.jpg,http://www.newseed.cn/project/18260,Silver Cross（银十字宝贝）,SilveCross(银十字宝贝)是英国工程师William Wilson于1877年创立的婴儿车品牌，至今已逾百年历史。自1910年以来，SilveCross已成为英国皇室御用的婴儿车品牌。
WeWork,企业服务,平台：WEB,坐标：美国,官网：www.wework.com,成立时间：不详,"不详,4.3亿,美元,融资完成",立即认领,运营状态：正在运营,公共出行办公软件,WeWork成立于2010年2月15日美国纽约市，旨在提供创新型办公共享空间。,,,http://pic.pedaily.cn/newseed/project/201603/20160310155443807.jpg,http://www.newseed.cn/project/36459,Wework,WeWork成立于2010年2月15日美国纽约市，旨在提供创新型办公共享空间。
相宜本草,传统行业,平台：其他,坐标：上海市,官网：www.inoherb.com,成立时间：不详,"不详,1133万,美元,融资完成",立即认领,运营状态：正在运营,,相宜本草是国内较早涉足中草药美容护肤领域的企业之一。十几年来，相宜本草一直专注于诠释“本草养肤”理念，坚持提供高品质的产品和服务，惠泽天下女性。,,,http://pic.pedaily.cn/newseed/project/20150722/20150722111857677.jpg,http://www.newseed.cn/project/18287,上海相宜本草化妆品股份有限公司,上海相宜本草化妆品股份有限公司主要从事本草化妆品的研发、生产与销售业务，目前主要产品为“相宜本草”品牌系列护肤用品。相宜本草创立至今，一直专注于“本草养肤”的研究和实践，以大众护肤品为主要市场定位，注重产学研合作，先后推出了“四倍蚕丝”、“红景天”、“古方今酿”等二十多个系列的一百多种产品。
北京雷石科技Thunderstone,文化娱乐,平台：WEB,坐标：北京市,官网：www.thunder.com.cn,成立时间：1997-01,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,音乐办公软件互联网,北京雷石科技（Thunderstone）是一家点歌台系统及软件服务商，此前主打KTV里的点播台，2011年向互联网转型，研发了AirKTV等多款无线点歌应用，开创了微信点歌和用百度音乐、小米音乐等听歌软件点歌的先河，实现移动端点歌功能。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@062946.jpg,http://www.newseed.cn/project/18591,北京雷石世纪科技有限公司,北京雷石科技（Thunderstone）是一家点歌台系统及软件服务商，此前主打KTV里的点播台，2011年向互联网转型，研发了AirKTV等多款无线点歌应用，开创了微信点歌和用百度音乐、小米音乐等听歌软件点歌的先河，实现移动端点歌功能。
Groupon,生活消费,平台：WEB,坐标：美国,官网：www.groupon.com,成立时间：不详,"不详,2.5亿,美元,融资完成",立即认领,运营状态：正在运营,,Groupon是美国一家团购网站。,,,http://pic2.pedaily.cn/newseed/project/201604/20160406150932193.jpg,http://www.newseed.cn/project/36246,Groupon,Groupon是美国一家团购网站。
PATIGames,游戏体育,平台：WEB,坐标：韩国,官网：www.patigames.com,成立时间：不详,"不详,2000万,美元,融资完成",立即认领,运营状态：正在运营,游戏硬件,PATIGames是韩国游戏《ILoveCoffee》和《ILovePasta》的研发商，目前已通过韩国KOSDAQ的预备审核资格。通过此次投资，腾讯将成为公司的第二大股东,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@032316.jpg,http://www.newseed.cn/project/36892,PATIGames,PATIGames是韩国游戏《ILoveCoffee》和《ILovePasta》的研发商，目前已通过韩国科斯达克（KOSDAQ）的预备审核资格。
Studio 8,文化娱乐,平台：WEB,坐标：美国,官网：暂无,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,影视,Studio8成立于2011年，是一家影视娱乐公司，由华纳兄弟影片集团前总裁JeffRobinov创办。,,,http://pic.pedaily.cn/newseed/project/20150826/20150826153049129.jpg,http://www.newseed.cn/project/37601,Studio 8,Studio 8成立于2011年，是一家影视娱乐公司，由华纳兄弟影片集团前总裁Jeff Robinov创办。
航美传媒,,平台：其他,坐标：北京市,官网：www.airmedia.net.cn,成立时间：不详,"不详,1.5亿,人民币,融资完成",立即认领,运营状态：正在运营,广告营销媒体户外/极限运动,航美传媒集团是一家中高端户外媒体运营商，拥有中国航空数码媒体市场超过90%的占有率，共目前已经拥有覆盖北京、上海、广州等全国主要机场以及7家航空公司2550余条航线的航空媒体网络。联建光电今日与盛世联合公司签署协议，将作价人民币1.5亿元现金受让其持有的航美传媒集团有限公司5%股份，此交易当中，航美广告估值为30亿元。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@111737.jpg,http://www.newseed.cn/project/17063,北京航美传媒广告有限公司,航美传媒集团是一家中高端户外媒体运营商，拥有中国航空数码媒体市场超过90%的占有率，共目前已经拥有覆盖北京、上海、广州等全国主要机场以及7家航空公司2550余条航线的航空媒体网络。
DraftKings,游戏体育,平台：WEB,坐标：美国,官网：www.draftkings.com,成立时间：2012-04,"不详,1.5亿,美元,融资完成",立即认领,运营状态：正在运营,游戏硬件体育培训体育设施/场馆,DraftKings成立于2012年，是一家在线体育社交游戏公司，主要围绕体育知识进行游戏比赛的设置，可以允许用户用真钱下注。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@032857.jpg,http://www.newseed.cn/project/36958,DraftKings,DraftKings 成立于2012年，是一家在线体育社交游戏公司，主要围绕体育知识进行游戏比赛的设置，可以允许用户用真钱下注。
易车商城,信息技术,平台：WEB,坐标：北京市,官网：yichemall.com,成立时间：不详,"不详,15亿,美元,融资完成",立即认领,运营状态：正在运营,电子商务,易车商城是一家B2C整车电商平台，车型标价均为和厂商合作的一口价，并提供不同服务的优惠。北京易车信息科技有限公司旗下网站。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@080542.jpg,http://www.newseed.cn/project/17444,北京易车信息科技有限公司,易车商城是一家B2C整车电商平台，车型标价均为和厂商合作的一口价，并提供不同服务的优惠。北京易车信息科技有限公司旗下网站。
中奥物业,信息技术,平台：WEB,坐标：广州市,官网：www.gdzawy.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,,中奥物业是一家第三方物业管理公司，专注服务中高端社区的人群。目前为中国物业管理协会常务理事单位、广东省物业管理协会会员单位及广州市物业管理协会常务理事单位。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@084527.jpg,http://www.newseed.cn/project/17199,中奥到家,中奥物业是一家第三方物业管理公司，专注服务中高端社区的人群。目前为中国物业管理协会常务理事单位、广东省物业管理协会会员单位及广州市物业管理协会常务理事单位。
赤龙世漫,,平台：WEB,坐标：北京市,官网：job.hxsd.com/companylist/info-corpid-50224.html,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,,赤龙世漫（BlackDragon）是一家独立制作漫画内容的初创公司，以原创长篇动画为主，项目主要针对海外市场。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150612@113501.jpg,http://www.newseed.cn/project/17537,北京赤龙世漫文化传播有限公司,赤龙世漫(BlackDragon)是一家独立制作漫画内容的初创公司，以原创长篇动画为主，项目主要针对海外市场。
铃空网络,游戏体育,平台：移动应用,坐标：武汉市,官网：暂无,成立时间：不详,不详,立即认领,运营状态：正在运营,游戏硬件游戏开发,铃空网络是武汉一家手游创业团队，团队开发了一个密室逃脱游戏《临终：罪人逃脱》，该团队也是第一家与索尼游戏平台签约的中国手机游戏团队。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@081404.jpg,http://www.newseed.cn/project/17674,武汉铃空网络科技有限公司,铃空网络是武汉一家手游创业团队，团队开发了一个密室逃脱游戏《临终：罪人逃脱》，该团队也是第一家与索尼游戏平台签约的中国手机游戏团队。
2366网页游戏门户,游戏体育,平台：WEB,坐标：成都市,官网：www.2366.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,游戏硬件,2366游戏网是一个网页游戏门户，四川梦网网络科技运营，360旗下网站。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@041202.jpg,http://www.newseed.cn/project/18963,四川梦网网络科技有限公司,2366游戏网是一个网页游戏门户，四川梦网网络科技运营，360旗下网站。
X6仙掌软件,游戏体育,平台：WEB,坐标：北京市,官网：www.x6game.cn,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,游戏硬件游戏开发办公软件,X6仙掌软件是一家手机游戏开发及运营商，产品有《满江红》系列、《龙之国度》等。,,,http://pic.pedaily.cn/newseed/project/20150806/20150806160712806.jpg,http://www.newseed.cn/project/18983,北京仙掌软件科技有限公司,X6仙掌软件是一家手机游戏开发及运营商，产品有《满江红》系列、《龙之国度》等。
全通教育,教育培训,平台：WEB,坐标：广州市,官网：www.qtone.cn,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,,全通教育是一家教育信息化服务商，面向3-18岁幼儿园和中小学生家庭，提供校讯通、校安通等服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@045548.jpg,http://www.newseed.cn/project/18853,广东全通教育股份有限公司,广东全通教育股份有限公司（以下简称：全通教育）成立于2005年，注册资本6000万，由超过800名的专业研发与运营人员组成。全通教育一直专注于教育信息化领域的研发与服务，面向3-18岁幼儿园和中小学生家庭，围绕中国家长广泛存在的与学校老师的互动配合、关注子女学知识、提成绩、促成长、保安全的需求点，从应试教育、德育教育、素质教育、安全教育、健康教育着手，结合软件、互联网、电子产品终端等技术，承接、整合、以及自主创造各类品牌教育服务产品的推广运营，形成了涵盖家校互动、阅读学习、校园安全、素质教育等全过程多媒介的教育信息化产品。全通教育坚持以信息技术服务教育，业务覆盖10省28地市。
广州银汉科技,游戏体育,平台：移动应用,坐标：广州市,官网：www.01234.com.cn,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,游戏硬件游戏开发,广州银汉科技是一家手机游戏开发商，旗下产品有《时空猎人》、《梦回西游》、《天地剑心》等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@093102.jpg,http://www.newseed.cn/project/19071,广州银汉科技有限公司,广州银汉科技是一家手机游戏开发商，旗下产品有《时空猎人》、《梦回西游》、《天地剑心》等。
欢瑞世纪,文化娱乐,平台：WEB,坐标：北京市,官网：www.hrcp.cn,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,音乐影视游戏硬件游戏开发,欢瑞世纪是一家影视内容投资、制作及衍生品服务商，主营业务包括电视剧及电影业务、艺人经纪业务、游戏开发业务、电视剧音乐制作业务。作品有《王的女人》、《宫》、《画皮2》、《宫锁珠帘》等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@055510.jpg,http://www.newseed.cn/project/19525,欢瑞世纪影视传媒股份有限公司,欢瑞世纪影视传媒股份有限公司注册成立于2006年，自公司成立以来，一直致力于影视投资、制作及相关产业的发展，是一家专业影视投资制作公司，已投资和拍摄了多部影视作品。
强视传媒,文化娱乐,"平台：WEB,其他",坐标：杭州市,官网：www.chshtv.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,广告营销媒体影视,强视传媒是一家集影视节目制作、引进、发行、广告、演员经纪、动画制作及新媒体为一体的影视传媒机构，作品有《金粉世家》、《小李飞刀》、《聊斋之狐仙》等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@073528.jpg,http://www.newseed.cn/project/19193,浙江强视传媒股份有限公司,强视传媒是一家集影视节目制作、引进、发行、广告、演员经纪、动画制作及新媒体为一体的影视传媒机构，作品有《金粉世家》、《小李飞刀》、《聊斋之狐仙》等
易保网络eBaoTech,房产金融,平台：WEB,坐标：上海市,官网：www.ebaotech.com,成立时间：不详,"不详,1000万,美元,融资完成",立即认领,运营状态：正在运营,办公软件,易保网络eBaoTech专注于保险核心软件产品的开发和服务，产品有端到端的易保产险核心业务系统和独立组件、Collaborus平台、寿险核心业务系统等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@112509.jpg,http://www.newseed.cn/project/19456,易保网络技术(上海)有限公司,易保网络eBaoTech专注于保险核心软件产品的开发和服务，产品有端到端的易保产险核心业务系统和独立组件、Collaborus平台、寿险核心业务系统等。
卓仕物流,生活消费,平台：WEB,坐标：上海市,官网：暂无,成立时间：不详,"不详,3000万,人民币,融资完成",立即认领,运营状态：不详,O2O/本地生活,卓仕物流是一个物流设备供应链o2o平台，为客户提供物流维护、修理和运作(MRO)工业品集成供应。,,,http://pic.pedaily.cn/newseed/project/20151106/20151106113512452.jpg,http://www.newseed.cn/project/19512,上海卓仕物流科技股份有限公司,卓仕物流是一个物流设备供应链o2o平台，为客户提供物流维护、修理和运作(MRO)工业品集成供应。 上海卓仕工业品有限公司(Cheuk's MRO)，简称卓仕，是一家全球领先的工业设备的集成服务与营运商。公司依托集团丰富的制造资源、专业的应用技术、健全的供应链管理体系和雄厚的资本后盾，在中国建立了健全的销售和服务网络，专注于向客户提供高品质的物流设备、高空作业平台、工业工具、工业机械人、仪器仪表、液压元件和系统等工业设备和工业耗材的销售、服务和租赁业务。卓仕工业品已成为众多全球500强及中国本土知名企业的重要合作伙伴。
广州狼旗网络,游戏体育,平台：WEB,坐标：广州市,官网：www.langqigame.com,成立时间：2010-01,"不详,1500万,人民币,融资完成",立即认领,运营状态：正在运营,游戏硬件,广州狼旗网络是一家游戏公司，覆盖大型客户端网络游戏、网页游戏、移动平台游戏等多元化产品，旗下有《西游3》等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@081137.jpg,http://www.newseed.cn/project/19559,广州狼旗网络科技有限公司,广州狼旗网络科技有限公司（简称“狼旗网络”）创建于2010年1月，由国内知名金牌游戏制作人、《大话西游》系列之父黄铧先生创立，是广东地区规模较大的以自主研发和运营为一体的互联网高新科技企业。狼旗网络在引擎技术、服务器技术、2D以及3D美术制作上都有着完善的技术储备，为产品的成功提供了全面的支持与保障。公司不仅拥有一流的研发团队和运营团队，并且在国内拥有庞大而稳固的广告联盟渠道、自有游戏平台渠道、国内外各大应用商店渠道、终端内置渠道及各大移动运营商渠道，致力于研发大型客户端网络游戏、移动平台游戏等多元化产品。
飞飞家居商城,生活消费,平台：WEB,坐标：广州市,官网：www.feifei.com,成立时间：2013-06,"不详,8000万,人民币,融资完成",立即认领,运营状态：正在运营,制造业,飞飞家居商城是一个主打家居、生活的B2C综合商场，是为优质制造商和消费者建立的M2C(厂家对消费者)模式的网上厂家直销家居商城，隶属于广州飞飞信息科技有限公司（环球市场集团旗下子公司）。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@014754.jpg,http://www.newseed.cn/project/19706,广州飞飞信息科技有限公司,飞飞家居商城是一个主打家居、生活的B2C综合商场，是为优质制造商和消费者建立的M2C(厂家对消费者)模式的网上厂家直销家居商城，隶属于广州飞飞信息科技有限公司（环球市场集团旗下子公司）。
金山办公软件WPS Office,工具软件,平台：其他,坐标：北京市,官网：www.wps.cn,成立时间：不详,"不详,5000万,美元,融资完成",立即认领,运营状态：不详,办公软件,金山办公软件（WPSOffice）是一家专注于办公软件的公司，产品包括WPS系列办公软件、金山安全云存储产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@033730.jpg,http://www.newseed.cn/project/19624,北京金山办公软件有限公司,金山办公软件（WPS Office）是一家专注于办公软件的公司，产品包括WPS 系列办公软件、金山安全云存储产品。
华谊兄弟,文化娱乐,平台：WEB,坐标：北京市,官网：www.huayimedia.com,成立时间：不详,"不详,36亿,人民币,融资完成",立即认领,运营状态：正在运营,,华谊兄弟是一家综合性娱乐集团，1994年创立，投资及运营电影、电视剧、艺人经纪、唱片、娱乐营销等领域。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@123141.jpg,http://www.newseed.cn/project/19924,北京华谊兄弟娱乐投资有限公司,华谊兄弟是一家综合性娱乐集团，1994年创立，投资及运营电影、电视剧、艺人经纪、唱片、娱乐营销等领域。
紫光集团,硬件,平台：硬件,坐标：北京市,官网：www.unigroup.com.cn,成立时间：不详,"不详,15亿,美元,融资完成",立即认领,运营状态：正在运营,芯片,紫光集团是一家以集成电路芯片设计、集成电路产业园区、通信微电子学院和集成电路产业基金为主要内容的集成电路产业公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@100900.jpg,http://www.newseed.cn/project/19853,紫光集团有限公司,紫光集团是一家以集成电路芯片设计、集成电路产业园区、通信微电子学院和集成电路产业基金为主要内容的集成电路产业公司。
上海银润传媒,文化娱乐,平台：WEB,坐标：上海市,官网：www.inlookchina.com,成立时间：不详,"不详,2.5亿,人民币,融资完成",立即认领,运营状态：正在运营,影视,上海银润传媒是一家海派民营影视传媒集团，旗下有电影事业中心、电视剧制作中心、影视文学中心、演艺经纪事业中心等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@082058.jpg,http://www.newseed.cn/project/19791,上海银润传媒广告有限公司,上海银润传媒是一家海派民营影视传媒集团，旗下有电影事业中心、电视剧制作中心、影视文学中心、演艺经纪事业中心等。
广州仙海科技,游戏体育,平台：WEB,坐标：广州市,官网：www.521g.cn,成立时间：不详,"不详,2.3亿,人民币,融资完成",立即认领,运营状态：正在运营,游戏硬件游戏开发,广州仙海网络科技是一家网络游戏开发商，产品覆盖客户端、页游、手游等，产品有《烈火战神》、《战将风云》、《战千雄》、《武易》等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@065359.jpg,http://www.newseed.cn/project/19731,广州仙海网络科技有限公司,广州仙海网络科技有限公司成立于2008年，是一家互联网高科技企业，公司致力于大型网络游戏的研发与运营。产品线涉及“大型客户端游戏研发、新概念网页游戏研发、移动游戏（手游）、游戏数据媒体”4个组成部分，曾推出《烈火战神》、《战将风云》、《战千雄》、《武易》等游戏。
北广传媒,文化娱乐,平台：WEB,坐标：北京市,官网：www.bj-mobiletv.com,成立时间：不详,"不详,2000万,人民币,融资完成",立即认领,运营状态：正在运营,影视,北广传媒是一家从事影视生产及演出项目经营的公司，是北京北广传媒集团旗下子公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@025406.jpg,http://www.newseed.cn/project/19968,北京北广传媒移动电视有限公司,北广传媒是一家从事影视生产及演出项目经营的公司，是北京北广传媒集团旗下子公司。
奇酷科技,硬件,平台：WEB,坐标：深圳市,官网：www.qiku.com,成立时间：不详,不详,立即认领,运营状态：正在运营,游戏硬件互联网,奇酷科技是奇虎360和酷派共同投资的互联网手机公司，旗下产品有自主研发的360OS操作系统和奇酷品牌手机，拥有完整的手机软硬件研发和生产能力。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150725@135236.jpg,http://www.newseed.cn/project/39077,奇酷互联网络科技（深圳）有限公司,奇酷科技是奇虎360和酷派共同投资的互联网手机公司，旗下产品有自主研发的360 OS操作系统和奇酷品牌手机，拥有完整的手机软硬件研发和生产能力。
易积电器,生活消费,平台：WEB,坐标：广州市,官网：www.yi-inc.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,O2O/本地生活,吖咪是一个厨房派对O2O平台，主要为厨艺达人提供了线上活动信息发布平台，招募会员，推广，以及线下活动的服务协助，但不向达人收取任何佣金，其平台上的收入也全部返还给达人。目前，吖咪获得新一轮融资估值达3亿。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@074633.jpg,http://www.newseed.cn/project/39883,广州易积网络科技有限公司,广州易积网络科技有限公司成立于2009年，总部在广州，是为品牌企业提供电子商务运营外包服务的公司。公司已经获得著名国际风险投资公司——IDG资本的注资。公司目前涵盖了包括生活电器、电子产品、玩具、家居用品等4大类，超过2000多种商品。并且包括美的、九阳、飞利浦、迪斯尼、贝因美等公司已经成为公司的战略合作伙伴。
同策房产,房产金融,平台：WEB,坐标：上海市,官网：www.tospur.com,成立时间：不详,"不详,3.8亿,人民币,融资完成",立即认领,运营状态：正在运营,,同策房产咨询是国内一家综合性房地产专业服务机构，公司核心业务为营销代理和咨询服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@114603.jpg,http://www.newseed.cn/project/19903,同策房产咨询股份有限公司,同策房产咨询是国内一家综合性房地产专业服务机构，公司核心业务为营销代理和咨询服务。
